time,lat,lon,prcp_mod,tmax_mod,prcp_QR,tmax_QR,prcp_CCA,tmax_CCA
1990-01-30,3,4,0.0,271.037833226698,0.0,274.7040347759028,0.0,272.8659662497707
1990-01-30,3,5,0.0,270.693835986594,0.0,276.23459558504493,0.0,274.8297254417084
1990-01-30,4,1,0.0,268.878478737946,0.0,273.3762081371836,0.0,270.7176335477657
1990-01-30,4,2,0.0,269.942565226209,0.0,273.35770692737043,0.0,272.1904767702797
1990-01-30,4,3,0.0,270.63245197972,0.0,274.1091108601898,0.0,272.25577322765326
1990-01-30,4,4,0.0,271.158839377634,0.0,275.20282138171507,0.0,273.38294591262814
1990-01-30,4,5,0.0,270.192669419683,0.0,276.49291883191677,0.0,274.5634412145668
1990-01-30,5,1,0.0,268.511561558938,0.0,273.7744340801471,0.0,272.1227751412973
1990-01-30,5,2,0.0,269.729991397031,0.0,274.6032254506737,0.0,271.3065057128759
1990-01-30,5,3,0.0,269.082075613535,0.0,274.2036739534451,0.0,272.0398802959311
1990-01-30,5,4,0.0,269.922063795542,0.0,275.61383160008654,0.0,274.04398509115816
1990-01-30,5,5,0.0,268.392393466931,0.0,275.88154438977296,0.0,274.2725070553223
1991-01-30,1,1,0.0901323871602813,263.36215969049,0.0,268.4989637393049,0.29149753597246186,267.12040670796665
1991-01-30,1,2,0.0,266.055541406668,0.0,271.2689534138334,0.0,270.1121222960084
1991-01-30,1,3,0.0,268.199137664702,0.0,273.4455592411237,0.0,271.2633893858365
1991-01-30,1,4,0.0,269.411432533141,0.0,274.7988218033604,0.0,272.81532496904015
1991-01-30,1,5,0.0,268.647488195857,0.0,275.51500082969176,0.0,273.447015767536
1991-01-30,2,1,0.0422366190550951,262.561855944979,0.0,267.92076297506765,0.33408127233277,266.71719003092664
1991-01-30,2,2,0.0,265.810778552786,0.0,270.7456062687345,0.0,269.4741224369017
1991-01-30,2,3,0.0,268.8426903797,0.0,272.9946797492947,0.0,271.4734585065265
1991-01-30,2,4,0.0,268.821300545665,0.0,273.4364922844827,0.0,271.96178664280194
1991-01-30,2,5,0.0,267.536515175802,0.0,273.8731396358805,0.0,272.2861001285434
1991-01-30,3,1,0.0,264.429289379102,0.0,269.6106606287955,0.7235635846933264,268.10543354214155
1991-01-30,3,2,0.0,267.06009799874,0.0,271.47446359667146,0.0,269.78465677382763
1991-01-30,3,3,0.0,268.231164764073,0.0,272.3094056863192,0.0,271.1539721067646
1991-01-30,3,4,0.0,268.541474695565,0.0,273.1840870351676,0.0,271.6523891640229
1991-01-30,3,5,0.0,266.076845960781,0.0,272.8393633868979,0.01968789737425819,271.7985956788919
1991-01-30,4,1,0.0,265.570356556468,0.0,270.70311460585964,0.0,268.94936346026765
1991-01-30,4,2,0.0,267.562674367849,0.0,271.9063090909004,0.0,270.9102779110994
